Gaspar_code	FB_Spec_Code	Class	Order	Family	Bellwood_Floeter	Genus	Species	Genus_and_species	Size	Size_type	Depth_min	Depth_max	Size_class	Diet_2012	Home_range	Activity	Schooling	Level
6669	6669	Actinopterygii_(ray-finned_fishes)	Perciformes	Apogonidae	1	Cheilodipterus	arabicus	Cheilodipterus_arabicus	18	SL	0	NA	3	FC	S	N	F	L
6670	6670	Actinopterygii_(ray-finned_fishes)	Perciformes	Pinguipedidae	1	Parapercis	millepunctata	Parapercis_millepunctata	18	TL	3	50	3	IM	M	D	S	B
6671	6671	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Amblyeleotris	guttata	Amblyeleotris_guttata	11	SL	10	40	2	IM	S	D	S	B
6672	6672	Actinopterygii_(ray-finned_fishes)	Tetraodontiformes	Monacanthidae	1	Amanses	scopas	Amanses_scopas	20	TL	3	18	3	IM	M	D	S	B
6674	6674	Actinopterygii_(ray-finned_fishes)	Perciformes	Pinguipedidae	1	Parapercis	tetracantha	Parapercis_tetracantha	26	TL	12	20	4	IM	M	D	S	B
6675	6675	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Amblygobius	albimaculatus	Amblygobius_albimaculatus	18	SL	0	NA	3	OM	S	D	P	B
67	67	Actinopterygii_(ray-finned_fishes)	Syngnathiformes	Syngnathidae	1	Entelurus	aequoreus	Entelurus_aequoreus	40	TL	0	87,6	5	IM	S	D	S	B
68	68	Actinopterygii_(ray-finned_fishes)	Scorpaeniformes	Triglidae	1	Eutrigla	gurnardus	Eutrigla_gurnardus	60	TL	10	340	5	NA	NA	NA	NA	NA
6919	6919	Actinopterygii_(ray-finned_fishes)	Perciformes	Pomacentridae	1	Chrysiptera	hemicyanea	Chrysiptera_hemicyanea	7	TL	1	38	2	OM	S	D	F	B
6920	6920	Actinopterygii_(ray-finned_fishes)	Perciformes	Pomacentridae	1	Pomacentrus	alexanderae	Pomacentrus_alexanderae	9	TL	5	60	2	PK	S	D	L	L
6922	6922	Actinopterygii_(ray-finned_fishes)	Perciformes	Pomacentridae	1	Neoglyphidodon	thoracotaeniatus	Neoglyphidodon_thoracotaeniatus	11	TL	14	45	2	OM	S	D	F	B
6923	6923	Actinopterygii_(ray-finned_fishes)	Perciformes	Pomacentridae	1	Pomachromis	richardsoni	Pomachromis_richardsoni	6	SL	5	25	1	PK	S	D	M	L
6925	6925	Actinopterygii_(ray-finned_fishes)	Perciformes	Labridae	1	Bodianus	oxycephalus	Bodianus_oxycephalus	29	NA	0	NA	4	IM	M	D	S	B
6926	6926	Actinopterygii_(ray-finned_fishes)	Perciformes	Labridae	1	Choerodon	robustus	Choerodon_robustus	35	TL	40	70	4	IM	M	D	S	B
6927	6927	Actinopterygii_(ray-finned_fishes)	Perciformes	Pomacentridae	1	Chromis	ovatiformis	Chromis_ovatiformis	10	TL	10	40	3	PK	S	D	M	L
6929	6929	Actinopterygii_(ray-finned_fishes)	Perciformes	Labridae	1	Halichoeres	melanochir	Halichoeres_melanochir	18	TL	0	NA	3	IM	M	D	S	B
6930	6930	Actinopterygii_(ray-finned_fishes)	Perciformes	Labridae	1	Halichoeres	tenuispinis	Halichoeres_tenuispinis	13.6	SL	0	4	3	IM	M	D	F	B
6931	6931	Actinopterygii_(ray-finned_fishes)	Perciformes	Acanthuridae	1	Naso	maculatus	Naso_maculatus	60	TL	43	220	5	PK	W	D	F	L
6932	6932	Actinopterygii_(ray-finned_fishes)	Perciformes	Acanthuridae	1	Naso	thynnoides	Naso_thynnoides	40	FL	2	40	4	PK	W	D	M	H
6933	6933	Actinopterygii_(ray-finned_fishes)	Perciformes	Acanthuridae	1	Naso	minor	Naso_minor	30	SL	8	55	3	PK	W	D	L	H
6934	6934	Actinopterygii_(ray-finned_fishes)	Perciformes	Serranidae	1	Pseudanthias	pascalus	Pseudanthias_pascalus	20	TL	5	60	3	PK	S	D	L	L
6940	6940	Actinopterygii_(ray-finned_fishes)	Perciformes	Haemulidae	1	Plectorhinchus	lineatus	Plectorhinchus_lineatus	72	TL	1	35	5	IM	M	D	F	B
6944	6944	Actinopterygii_(ray-finned_fishes)	Tetraodontiformes	Balistidae	1	Xanthichthys	lineopunctatus	Xanthichthys_lineopunctatus	30	TL	0	50	4	PK	W	D	M	L
6945	6945	Actinopterygii_(ray-finned_fishes)	Perciformes	Serranidae	1	Pseudanthias	cichlops	Pseudanthias_cichlops	9.5	SL	20	40	2	PK	S	D	L	L
71	71	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Caranx	hippos	Caranx_hippos	124	TL	1	350	6	FC	W	D	L	H
7116	7116	Actinopterygii_(ray-finned_fishes)	Perciformes	Tripterygiidae	1	Helcogrammoides	antarcticus	Helcogrammoides_antarcticus	5.900.000.095	TL	0	NA	2	NA	NA	NA	NA	NA
7183	7183	Actinopterygii_(ray-finned_fishes)	Perciformes	Labridae	1	Coris	picta	Coris_picta	25	TL	3	25	4	IM	M	D	M	B
7187	7187	Actinopterygii_(ray-finned_fishes)	Tetraodontiformes	Tetraodontidae	1	Arothron	manilensis	Arothron_manilensis	31	TL	2	20	4	IM	M	D	S	B
7188	7188	Actinopterygii_(ray-finned_fishes)	Tetraodontiformes	Tetraodontidae	1	Arothron	immaculatus	Arothron_immaculatus	30	TL	1	17	4	IM	M	D	S	B
7190	7190	Actinopterygii_(ray-finned_fishes)	Syngnathiformes	Syngnathidae	1	Siokunichthys	herrei	Siokunichthys_herrei	7.6	SL	0	37	2	IM	S	D	S	B
7191	7191	Actinopterygii_(ray-finned_fishes)	Syngnathiformes	Syngnathidae	1	Siokunichthys	breviceps	Siokunichthys_breviceps	15	SL	0	NA	2	IM	S	D	S	B
7192	7192	Actinopterygii_(ray-finned_fishes)	Syngnathiformes	Syngnathidae	1	Siokunichthys	nigrolineatus	Siokunichthys_nigrolineatus	8	SL	10	20	2	IM	S	D	F	B
7193	7193	Actinopterygii_(ray-finned_fishes)	Syngnathiformes	Syngnathidae	1	Siokunichthys	southwelli	Siokunichthys_southwelli	4.3	SL	0	NA	1	IM	S	D	S	B
7194	7194	Actinopterygii_(ray-finned_fishes)	Syngnathiformes	Syngnathidae	1	Siokunichthys	bentuviai	Siokunichthys_bentuviai	6.1	SL	0	NA	2	IM	S	D	S	B
7195	7195	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Amblyeleotris	steinitzi	Amblyeleotris_steinitzi	13	SL	2	43	2	IM	S	D	S	B
7196	7196	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Amblyeleotris	wheeleri	Amblyeleotris_wheeleri	10	SL	5	40	2	IM	S	D	S	B
7197	7197	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Amblygobius	decussatus	Amblygobius_decussatus	9.5	SL	3	25	2	OM	S	D	S	B
7198	7198	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Amblygobius	phalaena	Amblygobius_phalaena	15	TL	2	20	3	OM	S	D	P	B
7199	7199	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Amblygobius	sphynx	Amblygobius_sphynx	18	TL	0	15	3	OM	S	D	P	B
72	72	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Gobius	niger	Gobius_niger	18	TL	1	75	3	IM	S	D	S	B
7200	7200	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Asterropteryx	semipunctata	Asterropteryx_semipunctata	4	SL	1	20	1	OM	S	D	F	B
7201	7201	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Bathygobius	fuscus	Bathygobius_fuscus	12	TL	0	NA	2	IM	S	D	S	B
7202	7202	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Bathygobius	cocosensis	Bathygobius_cocosensis	10	SL	0	10	2	IM	S	D	S	B
7203	7203	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Bryaninops	amplus	Bryaninops_amplus	4.6	SL	1	30	1	PK	S	D	S	B
7204	7204	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Bryaninops	erythrops	Bryaninops_erythrops	2.3	TL	1	10	1	PK	S	D	S	B
7205	7205	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Bryaninops	natans	Bryaninops_natans	2.5	TL	7	27	1	PK	S	D	F	B
7206	7206	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Callogobius	maculipinnis	Callogobius_maculipinnis	6.8	TL	0	7	2	IM	S	D	S	B
7207	7207	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Callogobius	okinawae	Callogobius_okinawae	5	SL	0	12	2	IM	S	D	S	B
7208	7208	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Cryptocentrus	cinctus	Cryptocentrus_cinctus	10	SL	1	25	3	IM	S	D	P	B
7209	7209	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Cryptocentrus	strigilliceps	Cryptocentrus_strigilliceps	10	TL	3	15	2	IM	S	D	S	B
7210	7210	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Ctenogobiops	pomastictus	Ctenogobiops_pomastictus	8	SL	0	15	2	IM	S	D	S	B
7211	7211	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Ctenogobiops	tangaroai	Ctenogobiops_tangaroai	6	TL	4	40	1	IM	S	D	S	B
7212	7212	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Discordipinna	griessingeri	Discordipinna_griessingeri	3	SL	2	30	1	IM	S	D	S	B
7213	7213	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Eviota	bifasciata	Eviota_bifasciata	3.5	SL	0	14	1	IM	S	D	F	B
7214	7214	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Eviota	nigriventris	Eviota_nigriventris	3	SL	6	20	1	IM	S	D	F	B
7215	7215	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Fusigobius	neophytus	Fusigobius_neophytus	7.5	TL	0	25	2	IM	S	D	S	B
7216	7216	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Gobiodon	histrio	Gobiodon_histrio	3.5	TL	2	15	1	IM	S	D	S	B
7217	7217	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Gobiodon	okinawae	Gobiodon_okinawae	3.5	TL	2	15	1	IM	S	D	P	B
7218	7218	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Oplopomus	oplopomus	Oplopomus_oplopomus	10	SL	1	30	2	IM	S	D	S	B
7219	7219	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Paragobiodon	echinocephalus	Paragobiodon_echinocephalus	4	TL	0	NA	1	IS	S	D	S	B
7220	7220	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Paragobiodon	xanthosomus	Paragobiodon_xanthosomus	4	TL	0	NA	1	IS	S	D	S	B
7221	7221	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Priolepis	cinctus	Priolepis_cincta	7	FL	1	70	1	IM	S	D	S	B
7222	7222	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Trimma	okinawae	Trimma_okinawae	3.5	SL	0	30	1	PK	S	D	F	B
7223	7223	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Trimma	striata	Trimma_striata	3	TL	20	30	1	PK	S	D	F	B
7224	7224	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Valenciennea	helsdingenii	Valenciennea_helsdingenii	25	TL	1	45	3	IM	S	D	P	B
7225	7225	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Valenciennea	longipinnis	Valenciennea_longipinnis	18	SL	2	30	3	IM	S	D	P	B
7226	7226	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Valenciennea	muralis	Valenciennea_muralis	16	SL	1	15	3	IM	S	D	P	B
7227	7227	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Valenciennea	sexguttata	Valenciennea_sexguttata	14	TL	1	10	3	IM	S	D	P	B
7228	7228	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Yongeichthys	nebulosus	Yongeichthys_nebulosus	18	SL	0	NA	3	IM	S	D	S	B
7229	7229	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Amblyeleotris	fasciata	Amblyeleotris_fasciata	8	TL	4	20	2	IM	S	D	P	B
7230	7230	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Amblyeleotris	fontanesii	Amblyeleotris_fontanesii	25	SL	0	28	3	IM	S	D	S	B
7231	7231	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Amblyeleotris	periophthalma	Amblyeleotris_periophthalma	11	SL	5	35	2	IM	S	D	S	B
7232	7232	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Amblyeleotris	randalli	Amblyeleotris_randalli	12	SL	25	50	2	IM	S	D	S	B
7233	7233	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Cryptocentroides	insignis	Cryptocentroides_insignis	8.6	TL	0	NA	2	IM	S	D	S	B
7236	7236	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Cryptocentrus	singapurensis	Cryptocentrus_singapurensis	8.2	SL	0	NA	2	IM	S	D	S	B
7237	7237	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Ctenogobiops	aurocingulus	Ctenogobiops_aurocingulus	8	SL	0	20	2	IM	S	D	S	B
7238	7238	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Ctenogobiops	feroculus	Ctenogobiops_feroculus	8	SL	6	20	2	IM	S	D	P	B
7239	7239	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Lotilia	graciliosa	Lotilia_graciliosa	4.5	SL	0	20	1	IM	S	D	S	B
7240	7240	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Mahidolia	mystacina	Mahidolia_mystacina	8	TL	5	20	2	IM	S	D	S	B
7241	7241	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Vanderhorstia	ambanoro	Vanderhorstia_ambanoro	13	TL	1	30	3	IM	S	D	S	B
7242	7242	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Amblygobius	hectori	Amblygobius_hectori	8.5	SL	5	20	1	OM	S	D	S	B
7243	7243	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Amblygobius	nocturnus	Amblygobius_nocturnus	10	SL	3	30	2	OM	S	D	P	B
7245	7245	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Signigobius	biocellatus	Signigobius_biocellatus	10	SL	1	30	2	IM	S	D	P	B
7246	7246	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Valenciennea	puellaris	Valenciennea_puellaris	20	SL	2	30	3	IM	S	D	P	B
7247	7247	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Asterropteryx	ensifera	Asterropteryx_ensifera	3	SL	6	40	1	OM	S	D	F	B
7248	7248	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Austrolethops	wardi	Austrolethops_wardi	6	TL	0	NA	1	HD	S	D	S	B
7249	7249	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Bathygobius	cotticeps	Bathygobius_cotticeps	11	TL	1	NA	2	IM	S	D	S	B
7250	7250	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Bryaninops	ridens	Bryaninops_ridens	1.6	SL	0	NA	1	PK	S	D	S	B
7251	7251	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Bryaninops	yongei	Bryaninops_yongei	3.5	SL	3	45	1	PK	S	D	P	B
7252	7252	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Cabillus	tongarevae	Cabillus_tongarevae	2.7	SL	9	NA	1	IM	S	D	S	B
7253	7253	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Callogobius	bauchotae	Callogobius_bauchotae	3.3	SL	0	NA	1	IM	S	D	S	B
7254	7254	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Callogobius	centrolepis	Callogobius_centrolepis	4	SL	0	NA	2	IM	S	D	S	B
7255	7255	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Callogobius	hasseltii	Callogobius_hasseltii	7.3	TL	0	NA	2	IM	S	D	S	B
7256	7256	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Callogobius	plumatus	Callogobius_plumatus	3.9	SL	5	6	1	IM	S	D	S	B
7257	7257	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Callogobius	sclateri	Callogobius_sclateri	5	TL	1	35	1	IM	S	D	S	B
7258	7258	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Eviota	afelei	Eviota_afelei	1.8	SL	0	NA	1	IM	S	D	S	B
7259	7259	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Eviota	albolineata	Eviota_albolineata	3	SL	0	20	1	IM	S	D	F	B
7260	7260	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Eviota	cometa	Eviota_cometa	2.5	SL	1	40	1	IM	S	D	S	B
7261	7261	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Eviota	distigma	Eviota_distigma	2	SL	0	NA	1	IM	S	D	S	B
7262	7262	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Eviota	fasciola	Eviota_fasciola	2.5	SL	0	NA	1	IM	S	D	S	B
7263	7263	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Eviota	herrei	Eviota_herrei	1.4	SL	0	NA	1	IM	S	D	S	B
7264	7264	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Eviota	infulata	Eviota_infulata	2.5	SL	0	NA	1	IM	S	D	S	B
7265	7265	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Eviota	lachdeberei	Eviota_lachdeberei	2.1	SL	1	6	1	IM	S	D	F	B
7266	7266	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Eviota	latifasciata	Eviota_latifasciata	1.5	SL	0	NA	1	IM	S	D	S	B
7267	7267	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Eviota	melasma	Eviota_melasma	3	SL	0	20	1	IM	S	D	S	B
7268	7268	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Eviota	nebulosa	Eviota_nebulosa	1.9	SL	0	NA	1	IM	S	D	S	B
7269	7269	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Eviota	pellucida	Eviota_pellucida	3	SL	3	20	1	IM	S	D	F	B
7270	7270	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Eviota	prasina	Eviota_prasina	3.1	SL	0	2	1	IM	S	D	S	B
7271	7271	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Eviota	prasites	Eviota_prasites	3	SL	6	16	1	IM	S	D	F	B
7272	7272	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Eviota	punctulata	Eviota_punctulata	1.6	SL	0	18	1	IM	S	D	S	B
7273	7273	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Eviota	queenslandica	Eviota_queenslandica	2.4	SL	0	NA	1	IM	S	D	F	B
7274	7274	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Eviota	saipanensis	Eviota_saipanensis	2.6	SL	0	NA	1	IM	S	D	S	B
7275	7275	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Eviota	sebreei	Eviota_sebreei	2.5	SL	0	33	1	IM	S	D	F	B
7276	7276	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Eviota	sigillata	Eviota_sigillata	3	SL	0	17	1	IM	S	D	F	B
7282	7282	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Bryaninops	tigris	Bryaninops_tigris	5.5	SL	15	53	1	PK	S	D	F	B
7283	7283	Actinopterygii_(ray-finned_fishes)	Anguilliformes	Muraenidae	1	Uropterygius	concolor	Uropterygius_concolor	50	TL	0	8	4	IM	S	N	S	B
7284	7284	Actinopterygii_(ray-finned_fishes)	Anguilliformes	Muraenidae	1	Gymnothorax	melatremus	Gymnothorax_melatremus	26	TL	1	58	4	IM	S	N	S	B
7285	7285	Actinopterygii_(ray-finned_fishes)	Anguilliformes	Muraenidae	1	Gymnothorax	monochrous	Gymnothorax_monochrous	80	TL	0	NA	5	FC	S	N	S	B
7286	7286	Actinopterygii_(ray-finned_fishes)	Anguilliformes	Muraenidae	1	Uropterygius	fuscoguttatus	Uropterygius_fuscoguttatus	30	TL	5	25	4	IM	S	N	S	B
7287	7287	Actinopterygii_(ray-finned_fishes)	Anguilliformes	Muraenidae	1	Uropterygius	xanthopterus	Uropterygius_xanthopterus	62	TL	5	56	4	IM	S	N	S	B
7288	7288	Actinopterygii_(ray-finned_fishes)	Anguilliformes	Ophichthidae	1	Scolecenchelys	gymnota	Scolecenchelys_gymnota	38	TL	0	NA	4	IM	S	N	S	B
7289	7289	Actinopterygii_(ray-finned_fishes)	Anguilliformes	Ophichthidae	1	Scolecenchelys	macroptera	Scolecenchelys_macroptera	25	TL	30	33	3	IM	S	N	S	B
7290	7290	Actinopterygii_(ray-finned_fishes)	Anguilliformes	Ophichthidae	1	Muraenichthys	schultzei	Muraenichthys_schultzei	24	TL	1	13	4	IM	S	N	S	B
7291	7291	Actinopterygii_(ray-finned_fishes)	Anguilliformes	Ophichthidae	1	Ophichthus	cephalozona	Ophichthus_cephalozona	100	TL	0	NA	5	IM	S	N	S	B
7292	7292	Actinopterygii_(ray-finned_fishes)	Aulopiformes	Synodontidae	1	Synodus	binotatus	Synodus_binotatus	18	TL	1	88	3	FC	M	B	S	B
7293	7293	Actinopterygii_(ray-finned_fishes)	Lophiiformes	Antennariidae	1	Antennarius	commerson	Antennarius_commerson	38	TL	0	70	4	FC	NA	NA	NA	NA
7294	7294	Actinopterygii_(ray-finned_fishes)	Lophiiformes	Antennariidae	1	Antennarius	dorehensis	Antennarius_dorehensis	14	TL	0	10	1	FC	S	N	S	B
7295	7295	Actinopterygii_(ray-finned_fishes)	Lophiiformes	Antennariidae	1	Antennarius	randalli	Antennarius_randalli	8	SL	8	31	1	FC	S	N	S	B
7296	7296	Actinopterygii_(ray-finned_fishes)	Lophiiformes	Antennariidae	1	Antennarius	rosaceus	Antennarius_rosaceus	5.8	SL	0	130	1	FC	S	N	S	B
7297	7297	Actinopterygii_(ray-finned_fishes)	Ophidiiformes	Ophidiidae	1	Brotula	multibarbata	Brotula_multibarbata	100	TL	1	650	4	FC	S	N	S	B
7299	7299	Actinopterygii_(ray-finned_fishes)	Ophidiiformes	Bythitidae	1	Brosmophyciops	pautzkei	Brosmophyciops_pautzkei	7	TL	6	54	2	IM	S	N	S	B
7300	7300	Actinopterygii_(ray-finned_fishes)	Ophidiiformes	Bythitidae	1	Dinematichthys	iluocoeteoides	Dinematichthys_iluocoeteoides	12	SL	0	30	2	IM	S	N	S	B
7301	7301	Actinopterygii_(ray-finned_fishes)	Perciformes	Haemulidae	1	Pomadasys	striatus	Pomadasys_striatus	22	TL	0	30	4	IM	M	B	M	L
7305	7305	Actinopterygii_(ray-finned_fishes)	Beryciformes	Holocentridae	1	Myripristis	hexagona	Myripristis_hexagona	30	TL	0	40	4	PK	M	N	F	L
7306	7306	Actinopterygii_(ray-finned_fishes)	Beryciformes	Holocentridae	1	Myripristis	kuntee	Myripristis_kuntee	26	TL	2	55	4	PK	M	N	F	L
7308	7308	Actinopterygii_(ray-finned_fishes)	Beryciformes	Holocentridae	1	Myripristis	pralinia	Myripristis_pralinia	20	TL	8	50	4	PK	M	N	S	L
7309	7309	Actinopterygii_(ray-finned_fishes)	Beryciformes	Holocentridae	1	Myripristis	violacea	Myripristis_violacea	35	TL	4	25	4	PK	M	N	F	L
7310	7310	Actinopterygii_(ray-finned_fishes)	Beryciformes	Holocentridae	1	Neoniphon	argenteus	Neoniphon_argenteus	24	TL	0	NA	4	PK	M	N	F	L
7311	7311	Actinopterygii_(ray-finned_fishes)	Beryciformes	Holocentridae	1	Sargocentron	tiereoides	Sargocentron_tiereoides	17	TL	15	36	3	IM	M	N	S	L
7312	7312	Actinopterygii_(ray-finned_fishes)	Syngnathiformes	Solenostomidae	1	Solenostomus	paradoxus	Solenostomus_paradoxus	12	TL	0	NA	2	IM	M	D	P	B
7313	7313	Actinopterygii_(ray-finned_fishes)	Scorpaeniformes	Scorpaenidae	1	Scorpaenodes	albaiensis	Scorpaenodes_albaiensis	12	TL	0	NA	2	IM	S	N	S	B
7314	7314	Actinopterygii_(ray-finned_fishes)	Scorpaeniformes	Scorpaenidae	1	Scorpaenodes	scaber	Scorpaenodes_scaber	12	TL	3	30	3	IM	S	N	S	B
7315	7315	Actinopterygii_(ray-finned_fishes)	Perciformes	Serranidae	1	Grammistops	ocellatus	Grammistops_ocellatus	10.7	SL	3	20	2	IM	S	N	S	B
7316	7316	Actinopterygii_(ray-finned_fishes)	Perciformes	Serranidae	1	Liopropoma	pallidum	Liopropoma_pallidum	6.4	SL	6	40	2	FC	S	N	S	B
7318	7318	Actinopterygii_(ray-finned_fishes)	Perciformes	Serranidae	1	Liopropoma	susumi	Liopropoma_susumi	9	TL	2	34	2	FC	S	N	S	B
7319	7319	Actinopterygii_(ray-finned_fishes)	Perciformes	Serranidae	1	Plectropomus	oligacanthus	Plectropomus_oligacanthus	75	TL	3	30	5	FC	M	D	S	B
7320	7320	Actinopterygii_(ray-finned_fishes)	Perciformes	Serranidae	1	Pseudogramma	polyacanthum	Pseudogramma_polyacanthum	8.6	SL	1	15	2	IM	S	N	S	B
7321	7321	Actinopterygii_(ray-finned_fishes)	Perciformes	Serranidae	1	Pseudanthias	rubrizonatus	Pseudanthias_rubrizonatus	12	TL	20	133	3	PK	S	D	L	L
7322	7322	Actinopterygii_(ray-finned_fishes)	Perciformes	Serranidae	1	Plectranthias	longimanus	Plectranthias_longimanus	3.5	SL	6	75	1	IM	S	N	S	B
7323	7323	Actinopterygii_(ray-finned_fishes)	Perciformes	Pseudochromidae	1	Pseudochromis	marshallensis	Pseudochromis_marshallensis	8	TL	0	30	2	IM	S	D	S	B
7327	7327	Actinopterygii_(ray-finned_fishes)	Tetraodontiformes	Balistidae	1	Balistes	capriscus	Balistes_capriscus	60	TL	0	100	5	IM	W	D	L	H
6468	6468	Actinopterygii_(ray-finned_fishes)	Perciformes	Serranidae	1	Epinephelus	lanceolatus	Epinephelus_lanceolatus	270	TL	4	100	6	FC	M	B	S	B
7330	7330	Actinopterygii_(ray-finned_fishes)	Perciformes	Serranidae	1	Diplectrum	radiale	Diplectrum_radiale	26	TL	0	50	4	IM	M	D	S	B
7350	7350	Actinopterygii_(ray-finned_fishes)	Perciformes	Serranidae	1	Epinephelus	latifasciatus	Epinephelus_latifasciatus	137	SL	20	230	6	FC	M	B	S	B
7351	7351	Actinopterygii_(ray-finned_fishes)	Perciformes	Serranidae	1	Epinephelus	lebretonianus	Epinephelus_lebretonianus	24.8	SL	0	NA	4	FC	NA	NA	NA	NA
7352	7352	Actinopterygii_(ray-finned_fishes)	Perciformes	Serranidae	1	Epinephelus	longispinis	Epinephelus_longispinis	55	TL	1	70	5	FC	M	B	S	B
